Date,Close/Last,Volume,Open,High,Low
03/17/2016,$92.64,995410,$93.01,$93.255,$92.50
03/16/2016,$92.79,624550,$92.42,$93.12,$91.75
03/15/2016,$92.54,538316,$92.00,$92.74,$91.35
03/14/2016,$92.32,563291,$92.48,$92.82,$92.07
03/11/2016,$92.72,656542,$92.19,$92.96,$92.17
03/10/2016,$91.95,734735,$93.00,$93.00,$91.79
03/09/2016,$92.57,889026,$92.38,$93.22,$91.96
03/08/2016,$92.04,897230,$91.77,$92.61,$91.69
03/07/2016,$92.44,982699,$92.52,$93.30,$92.05
03/04/2016,$93.18,681225,$93.05,$93.79,$92.72
03/03/2016,$93.36,817552,$92.20,$93.41,$92.00
03/02/2016,$92.27,944384,$91.99,$92.46,$91.29
03/01/2016,$91.86,959043,$91.71,$92.31,$91.42
02/29/2016,$90.89,1052475,$90.49,$91.71,$90.285
02/26/2016,$90.62,792813,$92.00,$92.00,$90.25
02/25/2016,$91.94,860944,$90.66,$91.96,$90.18
02/24/2016,$90.67,1116578,$89.64,$90.93,$89.36
02/23/2016,$89.91,1126174,$89.73,$90.32,$88.93
02/22/2016,$90.35,1004647,$91.75,$91.75,$90.01
02/19/2016,$91.03,1181809,$90.58,$91.435,$90.14
02/18/2016,$90.49,1111441,$91.41,$91.41,$90.01
02/17/2016,$91.61,1506116,$90.59,$92.4693,$90.39
02/16/2016,$90.39,1013538,$90.00,$90.56,$89.05
02/12/2016,$89.70,1080191,$88.99,$89.865,$88.77
02/11/2016,$88.49,1356079,$89.02,$89.10,$87.92
02/10/2016,$89.75,1085026,$89.82,$91.33,$89.54
02/09/2016,$89.82,1872261,$89.05,$90.35,$88.36
02/08/2016,$90.01,2284522,$87.45,$90.41,$87.38
02/05/2016,$87.70,1227041,$88.89,$89.40,$87.40
02/04/2016,$88.64,1343103,$88.72,$89.64,$88.20
02/03/2016,$88.78,1696749,$89.43,$89.84,$88.51
02/02/2016,$89.50,2242831,$88.47,$89.93,$88.144
02/01/2016,$89.36,2463421,$88.19,$90.32,$87.95
01/29/2016,$88.11,2351748,$87.25,$88.28,$86.64
01/28/2016,$87.00,3498476,$85.72,$88.23,$82.42
01/27/2016,$84.43,2223109,$85.16,$86.05,$84.29
01/26/2016,$85.08,1379542,$84.13,$85.49,$83.64
01/25/2016,$83.77,2127113,$84.91,$85.208,$83.03
01/22/2016,$85.25,1121778,$85.23,$86.185,$84.88
01/21/2016,$84.66,1667082,$84.96,$85.28,$83.82
01/20/2016,$84.99,1741289,$83.88,$85.58,$82.65
01/19/2016,$84.61,1167507,$83.67,$84.74,$83.524
01/15/2016,$83.32,1547138,$83.20,$83.74,$82.62
01/14/2016,$84.57,1549136,$84.09,$85.07,$83.48
01/13/2016,$83.60,1348640,$85.24,$85.30,$83.42
01/12/2016,$85.01,843262,$84.99,$85.20,$84.01
01/11/2016,$84.25,1611274,$84.29,$84.94,$83.52
01/08/2016,$84.92,1182067,$85.98,$86.23,$84.75
01/07/2016,$85.70,1712964,$86.71,$87.18,$85.42
01/06/2016,$87.73,2128438,$86.71,$88.04,$86.21
01/05/2016,$87.67,1449675,$88.48,$88.88,$87.225
01/04/2016,$87.99,1042817,$88.16,$88.41,$87.1199
12/31/2015,$89.27,559797,$90.10,$90.10,$89.09
12/30/2015,$90.60,666583,$90.86,$91.13,$90.47
12/29/2015,$90.98,593272,$90.69,$91.24,$90.5592
12/28/2015,$90.39,515117,$90.20,$90.43,$89.70
12/24/2015,$90.32,292432,$90.28,$90.52,$89.98
12/23/2015,$90.34,746030,$89.86,$90.42,$89.12
12/22/2015,$89.73,793759,$89.50,$89.79,$88.15
12/21/2015,$89.18,878724,$89.13,$89.40,$88.487
12/18/2015,$88.76,1844414,$89.09,$89.105,$87.85
12/17/2015,$89.83,1280250,$91.45,$91.5829,$89.43
12/16/2015,$91.42,1683211,$89.82,$92.00,$89.603
12/15/2015,$89.35,1955170,$90.25,$90.89,$88.67
12/14/2015,$89.91,2274411,$87.61,$90.19,$87.51
12/11/2015,$87.43,1918955,$85.85,$88.54,$85.645
12/10/2015,$86.77,1018930,$86.50,$87.52,$86.37
12/09/2015,$86.61,995641,$87.18,$87.99,$86.51
12/08/2015,$87.86,1372213,$86.95,$88.32,$86.685
12/07/2015,$87.14,922447,$86.44,$87.28,$86.22
12/04/2015,$86.50,1090343,$84.81,$86.79,$84.81
12/03/2015,$84.56,1027483,$85.30,$85.67,$84.00
12/02/2015,$85.21,1190951,$85.82,$86.35,$84.85
12/01/2015,$85.62,2526683,$86.35,$86.86,$85.23
11/30/2015,$86.31,1522209,$86.97,$87.32,$86.30
11/27/2015,$87.00,638238,$86.79,$87.72,$86.50
11/25/2015,$86.91,1260738,$86.25,$87.22,$86.06
11/24/2015,$86.52,2367108,$85.06,$86.68,$85.06
11/23/2015,$85.65,1390330,$84.44,$85.65,$84.40
11/20/2015,$84.59,1609312,$85.39,$85.745,$84.53
11/19/2015,$85.09,1095560,$85.52,$86.15,$85.015
11/18/2015,$85.32,1592913,$83.94,$85.60,$83.325
11/17/2015,$83.58,1527515,$84.74,$85.09,$83.04
11/16/2015,$84.76,1320955,$83.87,$84.79,$83.77
11/13/2015,$83.82,1535632,$85.21,$85.55,$83.35
11/12/2015,$85.16,1040542,$86.63,$86.71,$85.10
11/11/2015,$86.59,907016,$86.00,$86.99,$85.80
11/10/2015,$85.80,1189340,$85.23,$85.92,$84.62
11/09/2015,$85.12,1380527,$86.00,$86.16,$84.59
11/06/2015,$86.16,1262451,$87.24,$87.51,$85.42
11/05/2015,$87.71,1282654,$88.18,$88.48,$87.43
11/04/2015,$87.71,1422191,$88.35,$88.47,$87.06
11/03/2015,$88.06,1657377,$87.81,$88.427,$87.37
11/02/2015,$87.96,1906820,$88.87,$89.20,$87.19
10/30/2015,$88.69,1341056,$89.12,$89.7822,$88.67
10/29/2015,$88.96,3473950,$88.20,$89.67,$87.06
10/28/2015,$88.24,4107057,$90.95,$91.42,$88.02
10/27/2015,$94.33,1355689,$94.65,$94.95,$93.75
10/26/2015,$94.96,936842,$95.65,$95.81,$94.27
10/23/2015,$95.67,757771,$96.25,$96.75,$94.93
10/22/2015,$95.93,996675,$94.64,$96.18,$94.53
10/21/2015,$94.05,1061174,$94.40,$94.80,$94.02
10/20/2015,$94.21,850552,$95.00,$95.04,$94.03
10/19/2015,$95.25,491437,$95.01,$95.70,$95.01
10/16/2015,$95.28,523828,$95.20,$95.64,$94.62
10/15/2015,$94.73,765462,$94.97,$95.26,$93.61
10/14/2015,$94.30,819032,$95.67,$95.90,$94.06
10/13/2015,$95.74,1062776,$96.79,$97.12,$95.56
10/12/2015,$97.07,493285,$96.70,$97.35,$96.56
10/09/2015,$96.56,750108,$96.94,$97.40,$96.25
10/08/2015,$97.00,990670,$95.65,$97.18,$95.11
10/07/2015,$95.67,1242300,$94.65,$95.71,$94.01
10/06/2015,$94.17,1267766,$95.46,$95.48,$93.45
10/05/2015,$95.49,1791565,$94.78,$95.94,$94.36
10/02/2015,$94.31,1213643,$90.82,$94.35,$90.82
10/01/2015,$92.05,1266414,$92.28,$92.28,$90.86
09/30/2015,$91.88,1193855,$93.25,$93.48,$91.18
09/29/2015,$92.39,1211397,$91.22,$92.55,$91.14
09/28/2015,$91.28,737053,$92.29,$92.65,$91.213
09/25/2015,$92.56,621090,$92.63,$93.65,$92.18
09/24/2015,$92.09,710960,$91.26,$92.22,$91.26
09/23/2015,$91.85,602370,$91.64,$91.945,$91.07
09/22/2015,$91.71,837418,$91.73,$91.83,$91.1173
09/21/2015,$92.78,818811,$92.91,$93.31,$92.40
09/18/2015,$92.46,1916869,$92.18,$93.20,$92.18
09/17/2015,$93.30,1015185,$93.69,$94.42,$92.84
09/16/2015,$93.74,1633319,$91.82,$93.96,$91.75
09/15/2015,$90.75,935989,$90.32,$90.94,$89.64
09/14/2015,$90.22,822373,$91.16,$91.16,$89.98
09/11/2015,$91.21,718679,$90.62,$91.287,$90.08
09/10/2015,$90.71,857597,$90.11,$91.41,$89.93
09/09/2015,$90.38,1339920,$93.03,$93.09,$90.16
09/08/2015,$92.11,1210340,$90.81,$92.40,$90.59
09/04/2015,$89.72,1354930,$89.22,$90.16,$88.45
09/03/2015,$90.24,1323799,$88.95,$90.455,$88.725
09/02/2015,$88.62,830088,$87.98,$88.66,$87.72
09/01/2015,$87.08,1486687,$88.24,$88.875,$86.67
08/31/2015,$89.52,909637,$89.72,$89.87,$89.205
08/28/2015,$90.20,1180835,$90.10,$90.48,$89.51
08/27/2015,$90.24,1479533,$88.96,$90.63,$88.83
08/26/2015,$88.19,1460542,$86.37,$88.36,$85.93
08/25/2015,$85.13,1448893,$87.71,$88.18,$85.05
08/24/2015,$86.47,2262853,$86.185,$88.53,$82.41
08/21/2015,$89.52,1874107,$90.63,$90.96,$89.37
08/20/2015,$91.59,1231033,$91.23,$92.54,$91.20
08/19/2015,$92.08,1474755,$92.61,$93.23,$91.60
08/18/2015,$93.44,2055745,$92.30,$93.70,$92.00
08/17/2015,$92.31,1244153,$91.09,$92.51,$90.80
08/14/2015,$91.35,835619,$90.54,$91.45,$90.273
08/13/2015,$90.48,952699,$91.87,$92.02,$90.46
08/12/2015,$92.26,995167,$91.04,$92.29,$90.29
08/11/2015,$91.44,814269,$91.43,$91.72,$90.80
08/10/2015,$91.81,1496250,$90.16,$92.45,$90.16
08/07/2015,$89.73,1997025,$90.84,$91.2985,$88.04
08/06/2015,$92.20,2026960,$92.81,$93.19,$91.48
08/05/2015,$92.66,1449874,$91.60,$93.01,$91.10
08/04/2015,$92.80,889379,$92.42,$92.90,$92.17
08/03/2015,$92.52,859658,$92.88,$92.89,$91.84
07/31/2015,$92.89,1217643,$93.14,$93.3399,$92.78
07/30/2015,$92.86,714394,$92.43,$93.01,$92.13
07/29/2015,$92.50,614051,$92.09,$92.63,$91.71
07/28/2015,$92.02,767505,$91.04,$92.0399,$90.74
07/27/2015,$90.67,721369,$89.95,$91.07,$89.50
07/24/2015,$90.20,537984,$90.30,$90.48,$89.75
07/23/2015,$90.65,428686,$90.97,$91.31,$90.49
07/22/2015,$91.09,575813,$90.73,$91.3395,$90.524
07/21/2015,$90.72,783792,$91.38,$91.38,$90.37
07/20/2015,$91.33,570143,$91.51,$91.60,$91.094
07/17/2015,$91.51,619043,$91.72,$91.75,$90.96
07/16/2015,$92.32,641520,$92.33,$92.53,$91.98
07/15/2015,$91.68,813684,$92.42,$92.45,$91.52
07/14/2015,$92.43,766370,$92.21,$92.90,$92.16
07/13/2015,$92.13,738834,$92.00,$92.47,$91.74
07/10/2015,$91.87,1164883,$92.15,$92.39,$91.12
07/09/2015,$90.81,1155604,$91.20,$91.4301,$90.62
07/08/2015,$90.37,954070,$90.90,$91.18,$90.04
07/07/2015,$91.29,1592542,$89.21,$91.42,$88.95
07/06/2015,$88.92,1018807,$89.69,$89.93,$88.254
07/02/2015,$90.04,1253485,$89.81,$90.39,$89.60
07/01/2015,$89.56,1184527,$89.21,$89.56,$88.52
06/30/2015,$88.83,1401967,$88.44,$89.66,$88.08
06/29/2015,$87.91,1193225,$87.81,$88.76,$87.80
06/26/2015,$88.55,987525,$88.29,$88.87,$88.12
06/25/2015,$87.86,1395758,$88.43,$88.50,$87.79
06/24/2015,$88.24,1235775,$89.10,$89.11,$88.18
06/23/2015,$89.12,1133444,$89.35,$89.48,$89.10
06/22/2015,$89.24,2170279,$89.54,$89.59,$88.78
06/19/2015,$89.04,5641883,$90.37,$91.45,$88.71
06/18/2015,$92.26,1134795,$92.66,$93.02,$92.1935
06/17/2015,$92.47,817774,$92.04,$92.90,$91.80
06/16/2015,$92.10,1076334,$90.82,$92.65,$90.79
06/15/2015,$90.86,712904,$90.68,$91.47,$90.271
06/12/2015,$91.04,1421637,$90.62,$91.52,$90.2795
06/11/2015,$90.76,894256,$91.12,$91.37,$90.59
06/10/2015,$91.11,931723,$91.33,$91.90,$91.07
06/09/2015,$91.07,856713,$91.43,$91.5719,$90.98
06/08/2015,$91.57,964881,$91.00,$91.93,$90.71
06/05/2015,$90.87,1371329,$91.19,$91.34,$90.79
06/04/2015,$91.27,1076426,$91.27,$92.05,$91.20
06/03/2015,$91.70,1516692,$92.29,$92.54,$91.37
06/02/2015,$92.53,570372,$92.49,$92.73,$92.11
06/01/2015,$92.73,696432,$92.92,$93.23,$92.45
05/29/2015,$92.86,1015770,$93.50,$93.61,$92.86
05/28/2015,$93.39,613892,$93.06,$93.55,$92.82
05/27/2015,$93.47,885611,$93.195,$93.61,$92.81
05/26/2015,$93.00,752535,$93.57,$93.89,$92.51
05/22/2015,$93.53,753071,$94.23,$94.50,$93.35
05/21/2015,$94.06,997966,$94.61,$95.06,$93.99
05/20/2015,$95.08,1219547,$95.34,$95.7099,$94.95
05/19/2015,$95.25,1020133,$95.23,$95.39,$94.53
05/18/2015,$95.26,696371,$95.94,$95.9999,$95.25
05/15/2015,$96.18,708468,$96.02,$96.40,$95.7654
05/14/2015,$96.12,1610227,$94.96,$96.26,$94.71
05/13/2015,$94.30,823527,$94.50,$95.35,$94.12
05/12/2015,$94.37,784044,$93.73,$94.63,$93.51
05/11/2015,$93.93,1076809,$94.36,$94.61,$93.62
05/08/2015,$94.44,1055472,$94.53,$95.161,$94.35
05/07/2015,$94.37,882382,$93.85,$94.52,$93.54
05/06/2015,$94.20,1179796,$94.15,$94.37,$93.42
05/05/2015,$93.89,1280489,$94.24,$94.63,$93.2806
05/04/2015,$94.24,1362050,$93.87,$94.65,$93.87
05/01/2015,$93.60,2225749,$92.31,$93.96,$92.31
04/30/2015,$91.92,2093844,$91.38,$92.27,$91.13
04/29/2015,$91.37,3189894,$93.31,$93.44,$91.25
04/28/2015,$93.36,1648640,$93.91,$93.91,$93.20
04/27/2015,$93.71,2047031,$94.67,$94.78,$93.18
04/24/2015,$94.63,1713724,$95.15,$95.25,$94.11
04/23/2015,$94.93,3400682,$95.85,$97.52,$93.82
04/22/2015,$98.33,1568609,$98.06,$98.49,$97.74
04/21/2015,$98.02,1232488,$98.30,$99.00,$97.93
04/20/2015,$98.21,2130938,$99.98,$100.08,$98.06
04/17/2015,$100.27,1086844,$100.41,$101.20,$99.81
04/16/2015,$101.42,651773,$100.92,$101.97,$100.48
04/15/2015,$100.65,1138078,$101.37,$101.86,$100.56
04/14/2015,$101.00,905103,$99.37,$101.36,$99.34
04/13/2015,$99.46,1147119,$100.20,$100.59,$99.23
04/10/2015,$100.09,853573,$100.74,$101.16,$100.01
04/09/2015,$100.74,694402,$100.45,$100.98,$99.90
04/08/2015,$100.56,846802,$101.71,$101.94,$100.09
04/07/2015,$101.74,675274,$101.66,$102.56,$101.61
04/06/2015,$101.50,1151205,$100.66,$102.10,$100.59
